Customer_ID,Recency,Frequency,Monetary,Customer_Segment
903,275,23,4221.9400000000005,VIP
904,22,30,5844.18,VIP
905,309,18,2575.8,VIP
906,8,24,5085.28,VIP
907,108,21,3720.8,VIP
908,110,16,2415.6,VIP
909,2,28,4943.09,VIP
910,42,20,2694.27,VIP
911,268,20,3380.79,VIP
912,27,24,2669.03,VIP
913,8,17,3078.51,VIP
914,16,14,3299.9700000000003,VIP
915,15,22,4787.08,VIP
916,16,20,1824.6399999999999,VIP
917,22,21,3375.0299999999997,VIP
918,57,27,5250.07,VIP
919,176,16,3080.06,VIP
920,80,28,3645.5699999999997,VIP
921,36,23,2470.27,VIP
922,100,22,2759.06,VIP
923,57,21,2591.8,VIP
924,17,26,2726.74,VIP
925,122,17,3311.3599999999997,VIP
926,121,18,3781.31,VIP
927,94,25,4867.88,VIP
928,111,23,4185.87,VIP
929,48,32,5600.17,VIP
930,57,27,4858.9800000000005,VIP
931,198,25,5126.39,VIP
932,120,25,4586.04,VIP
933,14,34,5209.64,VIP
934,183,19,2068.05,VIP
935,351,32,5361.3,VIP
936,109,20,2121.91,VIP
937,26,29,5702.92,VIP
938,23,35,4825.52,VIP
939,55,30,6423.71,VIP
940,48,26,4863.54,VIP
941,0,21,5198.98,VIP
942,193,21,4304.87,VIP
943,72,21,3708.71,VIP
944,56,22,3469.13,VIP
945,124,29,4427.7300000000005,VIP
946,59,29,4698.47,VIP
947,6,28,5146.08,VIP
948,29,17,2709.57,VIP
949,2,25,4156.96,VIP
950,34,23,2844.35,VIP
951,12,22,5779.89,VIP
952,3,19,3581.9300000000003,VIP
953,58,26,3856.72,VIP
954,80,19,2863.05,VIP
955,4,27,4512.79,VIP
956,38,24,4869.389999999999,VIP
957,68,19,3504.3,VIP
958,105,24,3501.76,VIP
959,16,25,3910.27,VIP
960,14,23,3192.3,VIP
961,23,29,4923.2,VIP
962,156,15,2004.39,VIP
963,239,32,5191.89,VIP
964,68,33,4180.66,VIP
965,132,23,2797.56,VIP
966,0,33,5137.35,VIP
967,69,20,2525.0499999999997,VIP
968,133,22,4239.4,VIP
969,47,33,6862.34,VIP
970,34,18,3022.16,VIP
971,58,26,4396.02,VIP
972,95,20,3210.29,VIP
973,35,17,2495.64,VIP
974,82,18,4147.18,VIP
975,68,25,2914.88,VIP
976,90,20,3976.8199999999997,VIP
977,87,29,4532.07,VIP
978,41,24,4615.25,VIP
979,67,27,4264.26,VIP
980,139,19,2389.41,VIP
981,192,19,4439.87,VIP
982,208,23,3607.6,VIP
983,56,18,3772.2,VIP
984,95,23,3581.86,VIP
985,22,21,4405.26,VIP
986,117,24,3835.52,VIP
987,77,18,2898.04,VIP
988,34,24,3948.77,VIP
989,67,25,4615.35,VIP
990,19,25,3888.09,VIP
991,223,23,3903.27,VIP
992,1,29,4926.33,VIP
993,34,30,6110.33,VIP
994,41,29,4511.58,VIP
995,6,23,3801.42,VIP
996,47,21,4135.33,VIP
997,292,18,2754.44,VIP
998,69,19,4747.17,VIP
999,120,20,2801.83,VIP
1000,57,21,3645.92,VIP
1001,134,26,5276.02,VIP
1002,3,28,5068.76,VIP
1003,85,31,4783.2699999999995,VIP
1004,12,19,3919.15,VIP
1005,30,22,5816.849999999999,VIP
1006,5,22,3535.38,VIP
1007,27,23,4703.3,VIP
1008,27,21,2703.7799999999997,VIP
1009,57,28,4512.81,VIP
1010,122,15,2432.5,VIP
1011,179,28,4588.0,VIP
1012,177,23,3303.85,VIP
1013,67,19,2658.56,VIP
1014,44,27,3269.87,VIP
1015,65,26,4151.42,VIP
1016,312,20,3221.01,VIP
1017,10,21,3636.33,VIP
1018,95,19,2951.66,VIP
1019,33,25,4549.41,VIP
1020,24,21,3168.33,VIP
1021,10,28,3834.25,VIP
1022,117,16,2512.99,VIP
1023,15,20,1775.8400000000001,VIP
1024,51,23,3149.36,VIP
1025,169,19,2646.76,VIP
1026,35,18,2845.95,VIP
1027,151,18,3451.92,VIP
1028,58,28,4381.7300000000005,VIP
1029,23,29,5696.96,VIP
1030,16,24,5154.09,VIP
1031,14,28,4144.98,VIP
1032,38,28,4008.2799999999997,VIP
1033,26,27,4292.46,VIP
1034,22,22,4713.89,VIP
1035,62,26,4055.05,VIP
1036,57,27,4871.34,VIP
1037,18,22,4070.58,VIP
1038,206,16,1577.3,VIP
1039,11,24,4256.88,VIP
1040,5,33,4842.12,VIP
1041,56,23,2976.36,VIP
1042,8,28,5692.82,VIP
1043,68,23,2617.16,VIP
1044,84,27,4237.78,VIP
1045,226,28,4632.06,VIP
1046,136,23,4165.44,VIP
1047,15,17,2834.05,VIP
1048,41,17,2308.23,VIP
1049,183,20,3083.61,VIP
1050,154,22,2638.93,VIP
1051,115,15,2054.29,VIP
1052,92,22,3571.77,VIP
1053,41,29,6805.570000000001,VIP
1054,201,15,2997.23,VIP
1055,87,28,2698.7200000000003,VIP
1056,104,25,4276.23,VIP
1057,102,23,3639.71,VIP
1058,229,19,4143.33,VIP
1059,74,22,4227.1,VIP
1060,127,26,3450.58,VIP
1061,3,24,3366.41,VIP
1062,123,28,5488.3,VIP
1063,59,27,3529.77,VIP
1064,198,21,2694.15,VIP
1065,72,19,3861.57,VIP
1066,56,23,2720.36,VIP
1067,327,31,4512.62,VIP
1068,11,24,5781.74,VIP
1069,27,31,4029.16,VIP
1070,84,27,3489.19,VIP
1071,329,21,2925.69,VIP
1072,77,23,2947.99,VIP
1073,102,27,4238.29,VIP
1074,115,28,3856.94,VIP
1075,27,24,5547.22,VIP
1076,149,29,5291.95,VIP
1077,11,23,3702.72,VIP
1078,25,23,2808.87,VIP
1079,5,29,5810.84,VIP
1080,207,36,7085.76,VIP
1081,48,17,2433.65,VIP
1082,176,20,2205.15,VIP
1083,42,20,3307.73,VIP
1084,74,29,3807.38,VIP
1085,282,17,3087.72,VIP
1086,19,31,5595.24,VIP
1087,100,23,4011.29,VIP
1088,35,26,3285.33,VIP
1089,100,15,1672.97,VIP
1090,97,26,5677.28,VIP
1091,106,16,2301.33,VIP
1092,51,17,4057.96,VIP
1093,139,15,3088.93,VIP
1094,69,16,2503.92,VIP
1095,117,23,4244.32,VIP
1096,183,27,3113.59,VIP
1097,50,29,4077.42,VIP
1098,35,25,3242.5,VIP
1099,103,31,4800.43,VIP
1100,144,23,3738.07,VIP
1101,53,22,3581.73,VIP
1102,3,25,6394.68,VIP
1103,15,22,3480.06,VIP
1104,44,31,4205.02,VIP
1105,178,14,4006.24,VIP
1106,5,25,4737.53,VIP
1107,98,28,4641.38,VIP
1108,9,24,5042.83,VIP
1109,24,20,2557.4900000000002,VIP
1110,115,20,3029.28,VIP
1111,132,23,3525.98,VIP
1112,58,21,2835.46,VIP
1113,72,32,5517.94,VIP
1114,67,43,8574.52,VIP
1115,9,23,3936.54,VIP
1116,242,24,3617.41,VIP
1117,56,21,3877.17,VIP
1118,127,33,5295.45,VIP
1119,188,19,2718.58,VIP
1120,22,29,3570.24,VIP
1121,33,28,3493.64,VIP
1122,210,21,3429.97,VIP
1123,137,25,2731.12,VIP
1124,96,35,6815.27,VIP
1125,8,19,3637.02,VIP
1126,181,22,5011.53,VIP
1127,24,28,4822.74,VIP
1128,33,29,4365.65,VIP
1129,96,28,4812.06,VIP
1130,50,21,3811.4,VIP
1131,103,33,6172.63,VIP
1132,134,25,4021.26,VIP
1133,21,24,4281.46,VIP
1134,121,24,3421.72,VIP
1135,47,20,2663.93,VIP
1136,10,27,5944.69,VIP
1137,15,25,3692.2400000000002,VIP
1138,5,34,6111.15,VIP
1139,21,32,4730.64,VIP
1140,35,28,4903.32,VIP
1141,117,19,2563.91,VIP
1142,74,32,5266.639999999999,VIP
1143,16,27,5835.8,VIP
1144,45,23,4016.92,VIP
1145,104,27,5289.3,VIP
1146,27,29,3985.5099999999998,VIP
1147,310,20,3396.16,VIP
1148,19,20,4896.52,VIP
1149,171,26,4237.09,VIP
1150,42,28,5957.51,VIP
1151,62,31,4945.28,VIP
1152,13,30,4935.59,VIP
1153,21,25,6003.46,VIP
1154,131,29,4336.15,VIP
1155,84,25,3057.31,VIP
1156,54,24,4743.43,VIP
1157,69,23,4272.9,VIP
1158,27,24,5467.86,VIP
1159,6,29,4922.54,VIP
1160,151,18,2079.43,VIP
1161,11,28,4460.2,VIP
1162,45,26,4092.55,VIP
1163,11,19,3340.66,VIP
1164,1,16,1592.9,VIP
1165,12,25,4073.51,VIP
1166,71,23,4548.68,VIP
1167,25,25,4405.69,VIP
1168,5,24,3167.09,VIP
1169,0,25,3435.75,VIP
1170,223,23,4379.29,VIP
1171,177,22,4586.49,VIP
1172,29,20,2904.65,VIP
1173,389,17,3724.3,VIP
1174,80,21,2809.2599999999998,VIP
1175,157,21,2571.93,VIP
1176,46,25,4473.570000000001,VIP
1177,133,23,5990.21,VIP
1178,74,18,1527.23,VIP
1179,94,24,3361.38,VIP
1180,82,19,2878.82,VIP
1181,42,18,3082.66,VIP
1182,65,25,2829.35,VIP
1183,83,33,6351.62,VIP
1184,7,21,4281.03,VIP
1185,91,17,2829.79,VIP
1186,2,21,4326.12,VIP
1187,151,20,3949.35,VIP
1188,57,20,2596.17,VIP
1189,7,29,4136.26,VIP
1190,30,25,5449.31,VIP
1191,73,30,5311.67,VIP
1192,16,21,3605.2799999999997,VIP
1193,66,20,2300.99,VIP
1194,86,20,3687.89,VIP
1195,39,22,4746.0599999999995,VIP
1196,53,27,3426.43,VIP
1197,19,16,2116.42,VIP
1198,31,26,3879.04,VIP
1199,98,17,2581.59,VIP
1200,44,29,4197.17,VIP
1201,112,13,1778.58,VIP
1202,15,14,1335.0,VIP
1203,0,31,4509.56,VIP
1204,16,23,2217.61,VIP
1205,78,27,4224.47,VIP
1206,0,23,4549.35,VIP
1207,83,30,5403.27,VIP
1208,45,25,3850.43,VIP
1209,23,29,6412.58,VIP
1210,131,21,3403.81,VIP
1211,11,27,3755.9700000000003,VIP
1212,1,26,5566.15,VIP
1213,131,26,5100.31,VIP
1214,163,14,2617.86,VIP
1215,35,32,5344.32,VIP
1216,142,16,3034.08,VIP
1217,50,27,4337.68,VIP
1218,63,24,3612.63,VIP
1219,2,30,4170.8,VIP
1220,195,30,4399.57,VIP
1221,0,25,5132.39,VIP
1222,53,21,3900.11,VIP
1223,4,24,4494.46,VIP
1224,47,24,3309.43,VIP
1225,105,23,3835.52,VIP
1226,423,17,4335.46,VIP
1227,58,25,3718.94,VIP
1228,44,19,4527.28,VIP
1229,23,20,4342.2,VIP
1230,66,15,2472.76,VIP
1231,67,17,2871.7400000000002,VIP
1232,27,33,5719.7,VIP
1233,44,21,3564.1,VIP
1234,25,20,2618.31,VIP
1235,100,17,3276.19,VIP
1236,78,20,3384.59,VIP
1237,128,31,5513.99,VIP
1238,59,22,3310.33,VIP
1239,65,29,4236.33,VIP
1240,89,21,4100.5,VIP
1241,78,30,4627.79,VIP
1242,137,15,2158.08,VIP
1243,65,35,4103.33,VIP
1244,31,29,5428.07,VIP
1245,37,27,3900.36,VIP
1246,261,21,2766.5099999999998,VIP
1247,96,26,3389.0,VIP
1248,69,32,6035.51,VIP
1249,152,26,3293.96,VIP
1250,35,24,5277.97,VIP
1251,249,16,1834.72,VIP
1252,123,23,4229.18,VIP
1253,50,23,3838.8999999999996,VIP
1254,60,20,3996.44,VIP
1255,249,21,2675.41,VIP
1256,219,27,2337.0,VIP
1257,70,23,4271.04,VIP
1258,46,32,4273.0,VIP
1259,26,27,5055.99,VIP
1260,377,22,4610.32,VIP
1261,21,23,3569.11,VIP
1262,4,36,5470.44,VIP
1263,107,21,3545.35,VIP
1264,11,31,5794.33,VIP
1265,4,17,3005.34,VIP
1266,53,21,4173.12,VIP
1267,41,29,4383.59,VIP
1268,33,30,4747.68,VIP
1269,13,21,4659.67,VIP
1270,5,28,5067.0,VIP
1271,68,20,2594.09,VIP
1272,150,20,2379.67,VIP
1273,8,34,5042.77,VIP
1274,229,22,3158.75,VIP
1275,3,29,4388.34,VIP
1276,126,19,2471.22,VIP
1277,2,26,4103.78,VIP
1278,166,19,2517.56,VIP
1279,38,32,8319.86,VIP
1280,59,25,4459.89,VIP
1281,75,37,6893.9800000000005,VIP
1282,8,28,5099.13,VIP
1283,136,17,2424.59,VIP
1284,36,31,4234.73,VIP
1285,10,30,5793.27,VIP
1286,197,24,3341.18,VIP
1287,1,30,6018.52,VIP
1288,9,32,5963.33,VIP
1289,132,24,6295.71,VIP
1290,99,16,2480.33,VIP
1291,95,19,2969.07,VIP
1292,22,24,3536.8,VIP
1293,84,29,4156.56,VIP
1294,79,29,2324.43,VIP
1295,279,20,2855.7000000000003,VIP
1296,23,22,3199.21,VIP
1297,30,23,2503.3199999999997,VIP
1298,351,20,4414.65,VIP
1299,32,20,3330.94,VIP
1300,22,22,3145.41,VIP
1301,28,24,4596.95,VIP
1302,42,17,2445.39,VIP
1303,22,27,5016.139999999999,VIP
1304,200,24,3631.82,VIP
1305,73,20,3993.25,VIP
1306,104,30,4387.38,VIP
1307,23,25,2643.94,VIP
1308,57,25,4101.17,VIP
1309,44,25,5108.56,VIP
1310,12,22,3082.4,VIP
1311,10,42,9496.16,VIP
1312,79,22,3325.59,VIP
1313,26,19,2863.4,VIP
1314,18,25,3354.43,VIP
1315,48,26,3189.5,VIP
1316,41,21,4089.37,VIP
1317,48,31,5783.86,VIP
1318,83,15,1339.76,VIP
1319,23,19,2351.87,VIP
1320,57,27,4100.35,VIP
1321,258,22,3629.94,VIP
1322,26,20,3713.18,VIP
1323,157,29,4103.2,VIP
1324,69,22,4066.98,VIP
1325,34,38,5674.91,VIP
1326,139,14,2830.82,VIP
1327,2,26,2935.76,VIP
1328,282,25,4354.86,VIP
1329,19,25,2904.46,VIP
1330,129,23,2905.5099999999998,VIP
1331,175,20,2697.24,VIP
1332,0,23,2372.87,VIP
1333,123,27,4359.4,VIP
1334,88,17,3321.52,VIP
1335,18,18,3340.58,VIP
1336,50,23,3619.2,VIP
1337,31,21,3592.4900000000002,VIP
1338,28,19,2491.43,VIP
1339,95,21,2805.92,VIP
1340,17,27,4568.72,VIP
1341,53,32,3429.03,VIP
1342,25,21,3339.9700000000003,VIP
1343,4,30,5684.22,VIP
1344,19,18,1728.74,VIP
1345,125,30,4731.02,VIP
1346,31,28,3886.96,VIP
1347,26,22,2819.17,VIP
1348,91,15,2008.12,VIP
1349,220,17,2325.94,VIP
1350,25,25,4225.4,VIP
1351,201,17,2536.88,VIP
1352,19,28,5002.13,VIP
1353,0,27,3095.2,VIP
1354,88,26,4348.97,VIP
1355,41,25,3568.92,VIP
1356,12,23,2971.94,VIP
1357,81,30,5390.64,VIP
1358,109,23,3239.88,VIP
1359,61,23,3657.54,VIP
1360,30,21,3154.88,VIP
1361,7,30,4361.03,VIP
1362,74,21,2993.6,VIP
1363,116,19,1849.35,VIP
1364,272,26,5687.24,VIP
1365,5,27,3713.7799999999997,VIP
1366,13,20,2689.3,VIP
1367,111,17,2816.14,VIP
1368,47,24,3479.27,VIP
1369,152,23,3159.23,VIP
1370,97,27,4115.07,VIP
1371,68,22,3338.25,VIP
1372,310,19,4336.23,VIP
1373,16,24,4915.38,VIP
1374,120,23,2305.03,VIP
1375,101,20,3342.18,VIP
1376,27,24,3939.22,VIP
1377,23,18,2929.82,VIP
1378,129,21,3052.34,VIP
1379,36,22,3315.25,VIP
1380,85,24,4306.7,VIP
1381,7,23,5490.46,VIP
1382,114,36,4400.97,VIP
1383,29,24,3823.45,VIP
1384,25,27,5242.43,VIP
1385,149,20,2000.6100000000001,VIP
1386,99,21,4295.56,VIP
1387,139,28,4303.71,VIP
1388,74,31,5963.87,VIP
1389,26,31,5578.06,VIP
1390,50,18,2920.86,VIP
1391,41,27,2735.95,VIP
1392,106,21,2844.31,VIP
1393,16,24,3636.27,VIP
1394,9,18,4097.22,VIP
1395,62,26,3999.86,VIP
1396,19,28,5062.25,VIP
1397,77,17,3931.69,VIP
1398,22,38,8028.33,VIP
1399,135,38,7611.76,VIP
1400,322,19,5205.27,VIP
1401,86,29,5733.52,VIP
1402,67,34,4787.47,VIP
1403,10,26,4156.54,VIP
1404,237,32,4166.110000000001,VIP
1405,94,26,4074.36,VIP
1406,24,17,3128.58,VIP
1407,1,33,6976.78,VIP
1408,92,19,2959.99,VIP
1409,30,19,2858.41,VIP
1410,8,20,2891.05,VIP
1411,54,27,3189.42,VIP
1412,26,26,3663.19,VIP
1413,287,22,3521.5299999999997,VIP
1414,35,38,8024.110000000001,VIP
1415,59,27,4442.0,VIP
1416,70,22,3195.0299999999997,VIP
1417,141,19,2497.46,VIP
1418,137,21,3042.86,VIP
1419,115,24,4088.5,VIP
1420,9,26,4595.38,VIP
1421,67,18,2356.35,VIP
1422,74,20,3185.2599999999998,VIP
1423,75,21,5291.39,VIP
1424,86,21,4269.54,VIP
1425,48,27,4230.72,VIP
1426,74,26,4433.67,VIP
1427,14,19,3598.8199999999997,VIP
1428,21,25,3942.4,VIP
1429,136,15,1900.41,VIP
1430,96,21,3123.79,VIP
1431,111,32,5532.68,VIP
1432,149,29,5864.94,VIP
1433,78,25,3215.57,VIP
1434,250,27,4515.45,VIP
1435,60,26,5735.49,VIP
1436,78,17,2532.9,VIP
1437,267,17,3893.04,VIP
1438,14,23,3879.53,VIP
1439,25,27,4548.38,VIP
1440,120,25,4057.06,VIP
1441,102,26,4604.8,VIP
1442,49,26,4143.82,VIP
1443,38,28,4161.67,VIP
1444,23,30,4082.41,VIP
1445,215,18,2487.64,VIP
1446,11,34,4275.96,VIP
1447,0,22,4450.99,VIP
1448,86,23,2568.6,VIP
1449,8,38,6711.69,VIP
1450,200,29,3940.34,VIP
1451,5,18,2844.05,VIP
1452,13,25,3520.38,VIP
1453,48,24,2803.83,VIP
1454,8,25,3832.08,VIP
1455,42,20,2202.71,VIP
1456,162,34,4938.24,VIP
1457,163,18,3385.28,VIP
1458,67,26,3126.64,VIP
1459,35,23,3593.2200000000003,VIP
1460,247,20,3988.04,VIP
1461,67,18,3415.86,VIP
1462,39,15,1839.3,VIP
1463,32,25,4135.61,VIP
1464,150,27,5132.73,VIP
1465,7,34,5816.04,VIP
1466,3,26,5009.05,VIP
1467,3,19,4447.01,VIP
1468,105,19,2046.63,VIP
1469,133,23,3744.2000000000003,VIP
1470,7,23,4643.31,VIP
1471,41,15,2017.65,VIP
1472,187,20,3666.08,VIP
1473,22,23,4192.45,VIP
1474,116,19,3240.91,VIP
1475,177,22,4565.09,VIP
1476,65,25,4019.26,VIP
1477,34,31,6251.9400000000005,VIP
1478,7,22,4362.78,VIP
1479,23,23,3836.5299999999997,VIP
1480,14,24,4362.92,VIP
1481,129,26,4226.6,VIP
1482,122,25,3259.57,VIP
1483,208,25,4303.71,VIP
1484,87,27,3653.4900000000002,VIP
1485,92,16,2106.32,VIP
1486,71,16,2808.72,VIP
1487,157,23,3211.3,VIP
1488,112,18,2421.17,VIP
1489,315,17,1686.3400000000001,VIP
1490,55,21,3993.91,VIP
1491,194,20,3635.78,VIP
1492,100,19,3577.56,VIP
1493,24,20,4393.79,VIP
1494,25,21,2970.11,VIP
1495,39,17,2977.14,VIP
1496,12,25,3777.86,VIP
1497,230,15,2956.89,VIP
1498,96,27,6080.16,VIP
1499,175,22,3579.89,VIP
1500,4,21,3007.81,VIP
1501,36,21,2832.15,VIP
1502,25,19,4142.03,VIP
1503,25,25,3178.3,VIP
1504,103,19,3358.53,VIP
1505,24,17,3087.0,VIP
1506,28,28,4781.5199999999995,VIP
1507,133,23,3089.02,VIP
1508,34,30,5243.04,VIP
1509,50,17,1658.72,VIP
1510,10,23,2537.3,VIP
1511,141,23,2334.01,VIP
1512,139,20,3625.35,VIP
1513,76,21,4181.1,VIP
1514,76,33,6002.57,VIP
1515,151,29,2840.57,VIP
1516,90,25,3746.63,VIP
1517,19,28,4779.7300000000005,VIP
1518,60,25,3576.84,VIP
1519,80,23,4231.13,VIP
1520,52,19,3194.8700000000003,VIP
1521,77,27,4292.29,VIP
1522,129,22,4246.5,VIP
1523,165,24,5090.33,VIP
1524,56,17,2210.9,VIP
1525,52,28,4694.25,VIP
1526,36,27,4595.16,VIP
1527,34,31,4241.23,VIP
1528,71,29,3923.29,VIP
1529,19,30,3915.36,VIP
1530,177,28,4554.35,VIP
1531,85,27,5093.6,VIP
1532,208,19,3352.29,VIP
1533,27,24,2805.86,VIP
1534,11,25,4529.27,VIP
1535,42,29,6631.97,VIP
1536,34,24,4864.599999999999,VIP
1537,56,35,5206.400000000001,VIP
1538,6,26,5415.18,VIP
1539,64,29,5713.99,VIP
1540,66,21,3468.97,VIP
1541,14,20,3106.1,VIP
1542,25,29,4291.36,VIP
1543,52,30,5200.47,VIP
1544,79,16,2376.68,VIP
1545,53,17,3438.81,VIP
1546,66,23,4568.63,VIP
1547,96,27,4789.82,VIP
1548,162,27,3664.95,VIP
1549,41,25,5095.06,VIP
1550,41,24,4208.64,VIP
1551,87,28,5132.78,VIP
1552,47,20,3552.5299999999997,VIP
1553,188,25,4594.11,VIP
1554,37,27,3612.04,VIP
1555,55,20,4189.29,VIP
1556,123,27,4730.15,VIP
1557,42,26,3914.69,VIP
1558,175,23,3064.23,VIP
1559,80,17,1893.46,VIP
1560,191,27,5068.62,VIP
1561,28,21,3775.7,VIP
1562,35,26,3212.68,VIP
1563,42,15,2122.91,VIP
1564,0,32,3844.76,VIP
1565,155,25,2667.16,VIP
1566,91,22,2940.63,VIP
1567,94,28,4258.63,VIP
1568,190,31,3520.28,VIP
1569,37,22,5115.27,VIP
1570,25,25,3977.4,VIP
1571,74,30,4901.92,VIP
1572,290,25,4742.65,VIP
1573,12,27,5767.9400000000005,VIP
1574,19,28,4435.51,VIP
1575,154,22,4031.95,VIP
1576,12,34,5625.59,VIP
1577,70,23,3459.31,VIP
1578,89,29,4043.06,VIP
1579,79,19,3004.8,VIP
1580,39,20,3684.49,VIP
1581,100,22,3350.01,VIP
1582,91,21,2785.8900000000003,VIP
1583,108,27,4359.37,VIP
1584,77,28,4591.6900000000005,VIP
1585,43,34,6039.4,VIP
1586,85,21,3214.29,VIP
1587,6,26,3756.9900000000002,VIP
1588,168,27,5404.04,VIP
1589,39,21,3232.4,VIP
1590,42,24,5098.5,VIP
1591,16,31,5339.65,VIP
1592,27,23,2666.6,VIP
1593,35,24,4153.68,VIP
1594,66,34,4622.57,VIP
1595,141,25,3478.3,VIP
1596,98,33,5599.39,VIP
1597,22,20,3674.69,VIP
1598,158,25,4762.93,VIP
1599,14,29,4216.39,VIP
1600,20,23,3981.92,VIP
1601,15,39,5735.33,VIP
1602,4,23,3921.34,VIP
1603,89,22,3240.28,VIP
1604,13,22,4131.77,VIP
1605,39,32,5368.22,VIP
1606,153,29,4071.62,VIP
1607,76,26,3575.7400000000002,VIP
1608,67,27,5021.09,VIP
1609,10,25,4323.77,VIP
1610,14,17,4098.57,VIP
1611,25,26,5148.96,VIP
1612,100,21,2940.0299999999997,VIP
1613,150,18,3230.02,VIP
1614,43,22,3343.68,VIP
1615,31,28,5254.08,VIP
1616,90,22,4756.15,VIP
1617,222,19,2701.3,VIP
1618,84,29,7206.49,VIP
1619,117,24,2911.97,VIP
1620,10,25,3654.28,VIP
1621,131,20,2719.88,VIP
1622,78,20,3567.3399999999997,VIP
1623,44,21,3704.18,VIP
1624,15,32,5547.17,VIP
1625,17,22,3037.4100000000003,VIP
1626,2,20,3369.63,VIP
1627,82,19,4318.41,VIP
1628,47,16,2640.36,VIP
1629,49,21,3634.2599999999998,VIP
1630,97,28,5578.57,VIP
1631,54,26,4680.25,VIP
1632,145,24,4533.09,VIP
1633,36,23,4756.2,VIP
1634,167,19,5919.83,VIP
1635,30,17,2456.65,VIP
1636,45,34,4840.1,VIP
1637,248,22,3379.84,VIP
1638,10,17,3422.2,VIP
1639,170,20,2999.4700000000003,VIP
1640,10,20,3638.96,VIP
1641,16,26,3656.39,VIP
1642,24,28,3969.22,VIP
1643,0,16,4032.05,VIP
1644,128,20,3708.52,VIP
1645,8,20,3516.38,VIP
1646,3,18,3111.5299999999997,VIP
1647,0,27,5105.73,VIP
1648,167,22,2810.53,VIP
1649,168,17,1836.1,VIP
1650,24,23,4092.61,VIP
1651,60,21,2619.75,VIP
1652,29,23,3815.64,VIP
1653,58,27,4856.41,VIP
1654,52,20,3803.79,VIP
1655,0,32,5379.72,VIP
1656,62,18,1933.68,VIP
1657,31,32,4910.24,VIP
1658,10,23,1682.67,VIP
1659,20,21,3315.06,VIP
1660,84,21,4037.0,VIP
1661,66,24,4127.91,VIP
1662,14,24,4956.21,VIP
1663,29,21,3362.56,VIP
1664,8,25,5242.7300000000005,VIP
1665,133,14,2212.0,VIP
1666,26,17,3242.25,VIP
1667,33,17,3001.85,VIP
1668,8,29,3574.0099999999998,VIP
1669,7,30,3821.32,VIP
1670,41,32,5514.26,VIP
1671,70,15,2535.92,VIP
1672,47,24,2878.68,VIP
1673,14,33,5322.1,VIP
1674,134,22,4085.03,VIP
1675,73,28,5259.58,VIP
1676,110,28,4434.83,VIP
1677,86,27,3675.34,VIP
1678,89,23,4897.87,VIP
1679,32,24,5764.85,VIP
1680,91,13,1961.76,VIP
1681,64,20,4256.82,VIP
1682,7,27,2429.47,VIP
1683,64,18,2610.1600000000003,VIP
1684,172,26,5003.8099999999995,VIP
1685,14,21,3249.36,VIP
1686,75,27,3593.74,VIP
1687,74,17,3584.36,VIP
1688,15,34,5062.87,VIP
1689,224,25,4813.86,VIP
1690,4,39,6515.05,VIP
1691,26,17,2353.54,VIP
1692,101,25,4670.43,VIP
1693,28,21,3917.39,VIP
1694,1,15,2996.69,VIP
1695,18,33,8089.58,VIP
1696,99,17,3199.71,VIP
1697,16,20,3321.12,VIP
1698,26,23,2877.76,VIP
1699,48,22,2597.74,VIP
1700,43,26,3986.0099999999998,VIP
1701,38,29,5694.57,VIP
1702,3,21,3360.13,VIP
1703,26,30,5261.6,VIP
1704,39,27,4749.8,VIP
1705,2,23,3030.7200000000003,VIP
1706,10,36,7062.9400000000005,VIP
1707,2,24,4101.55,VIP
1708,19,29,5302.17,VIP
1709,42,22,3392.83,VIP
1710,7,22,4147.4400000000005,VIP
1711,75,33,5300.49,VIP
1712,46,28,4386.53,VIP
1713,14,21,4085.06,VIP
1714,37,28,4983.37,VIP
1715,197,29,3765.83,VIP
1716,22,22,4101.31,VIP
1717,22,14,2765.88,VIP
1718,428,18,3818.9300000000003,VIP
1719,123,16,3519.19,VIP
1720,20,21,3752.66,VIP
1721,100,28,5789.9800000000005,VIP
1722,171,17,3075.08,VIP
1723,426,15,1936.55,VIP
1724,30,17,2455.2200000000003,VIP
1725,3,30,3983.69,VIP
1726,143,29,5871.54,VIP
1727,233,28,5183.6900000000005,VIP
1728,110,18,2043.87,VIP
1729,86,24,5055.76,VIP
1730,155,22,3032.43,VIP
1731,62,31,4523.55,VIP
1732,191,23,3371.3199999999997,VIP
1733,49,20,3323.96,VIP
1734,75,20,2947.92,VIP
1735,105,16,2599.54,VIP
1736,0,19,2284.71,VIP
1737,69,30,5281.38,VIP
1738,119,23,3443.28,VIP
1739,95,26,3046.46,VIP
1740,85,29,5367.86,VIP
1741,21,22,3364.67,VIP
1742,12,24,4021.58,VIP
1743,38,23,3421.36,VIP
1744,14,22,3206.14,VIP
1745,43,21,3635.9,VIP
1746,198,16,3398.31,VIP
1747,75,25,4344.99,VIP
1748,230,17,2951.92,VIP
1749,91,16,2786.88,VIP
1750,117,19,3087.08,VIP
1751,70,23,3053.52,VIP
1752,94,19,2513.5299999999997,VIP
1753,17,21,3562.9,VIP
1754,44,24,4090.02,VIP
1755,288,24,3655.69,VIP
1756,132,7,1582.1200000000001,Regular
1757,148,26,5227.24,VIP
1758,20,19,4598.41,VIP
1759,68,26,3831.87,VIP
1760,80,33,6003.44,VIP
